lat,lon,acc,bear,bearAcc,mag_x,mag_y,mag_z,heading,25_dbm,33_dbm,189_dbm,188_dbm,208_dbm,476_dbm,246_dbm,181_dbm,200_dbm,196_dbm,459_dbm,195_dbm,419_dbm,131_dbm,484_dbm,443_dbm,timestamp,intersection_points,label
24.7881795,120.9947622,9.972000122070312,70.84251403808594,0.0,-33.719997,2.34,3.9599998,-92.55323,0,-81,0,0,0,0,0,-87,0,0,0,0,0,-63,0,0,17,0,1
24.7881866,120.9947737,10.062000274658203,64.06487274169922,0.0,-20.76,5.8199997,28.92,75.47045,0,-81,0,0,0,0,0,-87,0,0,0,0,0,-63,0,0,17,0,1
24.7881866,120.9947737,10.062000274658203,64.06487274169922,0.0,-14.58,-30.119999,23.58,174.14862,0,-81,0,0,0,0,0,-87,0,0,0,0,0,-63,0,0,17,0,1
24.7881946,120.9947864,10.142000198364258,61.8468132019043,0.0,-31.38,-13.44,12.66,-173.05357,0,-81,0,0,0,0,0,-87,0,0,0,0,0,-63,0,0,17,0,1
24.7881946,120.9947864,10.142000198364258,61.8468132019043,0.0,-30.48,12.0,7.2,-121.10159,0,-81,0,0,0,0,0,-87,0,0,0,0,0,-63,0,0,17,0,1
24.7890028,120.9950037,10.352999687194824,1.5920343399047852,0.0,-31.199999,-11.94,-28.5,-88.23996,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890028,120.9950037,10.352999687194824,1.5920343399047852,0.0,-31.199999,24.84,-14.94,-12.101342,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890028,120.9950037,10.352999687194824,1.5920343399047852,0.0,-37.02,-5.3399997,17.039999,27.676685,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890028,120.9950037,10.352999687194824,1.5920343399047852,0.0,-34.02,1.56,-19.38,-72.08186,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.78902,120.9950035,10.333999633789062,1.6272304058074951,0.0,-29.58,-5.64,-30.72,-106.371956,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.78902,120.9950035,10.333999633789062,1.6272304058074951,0.0,-41.34,14.5199995,1.8,129.76266,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.78902,120.9950035,10.333999633789062,1.6272304058074951,0.0,-42.3,0.53999996,-3.12,65.85266,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890392,120.9950028,10.335000038146973,1.4051412343978882,0.0,-23.34,-19.08,-32.04,-57.22502,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890392,120.9950028,10.335000038146973,1.4051412343978882,0.0,-31.14,27.42,-9.599999,25.65728,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890566,120.9950024,10.357000350952148,1.0601130723953247,0.0,-41.219997,-1.4399999,2.58,72.78991,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890566,120.9950024,10.357000350952148,1.0601130723953247,0.0,-31.08,-12.96,-25.32,-115.698746,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890566,120.9950024,10.357000350952148,1.0601130723953247,0.0,-27.72,-4.08,-32.04,-104.80978,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890754,120.9950004,10.378999710083008,359.96002197265625,0.0,-36.0,18.9,4.14,75.46523,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890754,120.9950004,10.378999710083008,359.96002197265625,0.0,-41.34,8.46,-2.28,61.943314,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890939,120.9949988,10.407999992370605,359.2768859863281,0.0,-21.84,-9.179999,-35.82,-88.887314,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890939,120.9949988,10.407999992370605,359.2768859863281,0.0,-29.099998,27.119999,-17.279999,20.188875,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7890939,120.9949988,10.407999992370605,359.2768859863281,0.0,-39.899998,8.94,1.14,59.08477,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891144,120.9949959,10.324000358581543,358.1188049316406,0.0,-28.32,-4.2599998,-28.859999,-123.82786,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891144,120.9949959,10.324000358581543,358.1188049316406,0.0,-15.66,4.56,-35.94,-89.22851,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891144,120.9949959,10.324000358581543,358.1188049316406,0.0,-32.46,20.939999,-10.92,89.065384,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891144,120.9949959,10.324000358581543,358.1188049316406,0.0,-37.68,3.78,-12.0,67.571236,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891341,120.9949968,10.145000457763672,358.7423095703125,0.0,-4.8599997,8.099999,-38.16,-74.75189,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891341,120.9949968,10.145000457763672,358.7423095703125,0.0,-21.779999,26.099998,-21.359999,18.040705,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891518,120.9949982,10.133000373840332,359.095947265625,0.0,-35.76,8.5199995,-6.12,65.2523,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891518,120.9949982,10.133000373840332,359.095947265625,0.0,-24.539999,1.3199999,-35.7,-85.89333,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891518,120.9949982,10.133000373840332,359.095947265625,0.0,-16.619999,4.5,-41.579998,-71.14021,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891703,120.9950025,10.142000198364258,0.28352442383766174,0.0,-39.54,18.779999,-8.46,86.86737,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891703,120.9950025,10.142000198364258,0.28352442383766174,0.0,-43.379997,5.7,-13.799999,58.961853,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891703,120.9950025,10.142000198364258,0.28352442383766174,0.0,-17.16,-5.7599998,-42.42,-108.81627,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891861,120.995006,10.123000144958496,1.3254305124282837,0.0,-27.18,21.359999,-30.179998,-2.0112486,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7891861,120.995006,10.123000144958496,1.3254305124282837,0.0,-42.12,4.68,-9.179999,71.44678,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.789201,120.9950088,10.105999946594238,1.9869543313980103,0.0,-31.019999,-5.04,-28.68,-134.80086,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.789201,120.9950088,10.105999946594238,1.9869543313980103,0.0,-18.539999,-1.62,-38.64,-85.65995,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.789201,120.9950088,10.105999946594238,1.9869543313980103,0.0,-34.02,22.5,-14.46,59.779167,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7892148,120.99501,10.012999534606934,2.0330002307891846,0.0,-41.579998,7.8599997,-12.84,71.07307,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7892148,120.99501,10.012999534606934,2.0330002307891846,0.0,-15.24,0.9,-41.399998,-93.840965,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7892148,120.99501,10.012999534606934,2.0330002307891846,0.0,-13.2,23.699999,-37.68,-19.887539,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7892286,120.9950101,9.980999946594238,1.713949203491211,0.0,-37.2,15.48,-20.279999,71.99121,-77,-84,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,17,0,1
24.7896172,120.9946404,9.987000465393066,274.10247802734375,0.0,-5.58,-10.2,-38.94,-76.547035,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896172,120.9946404,9.987000465393066,274.10247802734375,0.0,-5.04,-5.94,-40.62,92.42507,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896159,120.9946264,9.944999694824219,273.50885009765625,0.0,15.179999,-31.38,-24.84,-138.20695,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896159,120.9946264,9.944999694824219,273.50885009765625,0.0,16.08,-39.18,-10.62,164.95816,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896168,120.9946115,9.95300006866455,273.3761291503906,0.0,5.7,-11.46,-40.079998,10.881871,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896168,120.9946115,9.95300006866455,273.3761291503906,0.0,4.98,-12.42,-39.059998,-62.922325,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896168,120.9946115,9.95300006866455,273.3761291503906,0.0,27.66,-31.859999,-16.14,-36.936966,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896168,120.9946115,9.95300006866455,273.3761291503906,0.0,18.18,-32.399998,-22.98,-137.43208,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896164,120.9945952,9.947999954223633,267.31890869140625,0.0,6.2999997,-10.32,-40.8,83.47881,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896164,120.9945952,9.947999954223633,267.31890869140625,0.0,14.28,-23.22,-33.3,-116.04897,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896164,120.9945952,9.947999954223633,267.31890869140625,0.0,21.66,-32.219997,-18.9,163.2442,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896133,120.9945793,9.881999969482422,259.7606506347656,0.0,14.88,-11.82,-38.879997,-71.57681,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896133,120.9945793,9.881999969482422,259.7606506347656,0.0,6.0,-9.179999,-40.32,82.490845,-90,0,0,0,-91,0,0,-93,0,0,0,0,0,0,0,0,17,0,1
24.7896133,120.9945793,9.881999969482422,259.7606506347656,0.0,26.519999,-29.099998,-21.84,152.75198,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7896133,120.9945793,9.881999969482422,259.7606506347656,0.0,5.04,-37.5,-17.46,-154.48802,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7896102,120.9945673,9.868000030517578,263.2690124511719,0.0,-2.7,-10.0199995,-39.96,39.100872,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7896062,120.9945535,9.812000274658203,261.4244384765625,0.0,2.58,-18.72,-36.96,-101.87865,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7896062,120.9945535,9.812000274658203,261.4244384765625,0.0,23.699999,-32.1,-19.619999,-139.89503,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.789602,120.9945426,9.86400032043457,260.1114501953125,0.0,36.36,-25.38,-13.679999,-118.85085,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.789602,120.9945426,9.86400032043457,260.1114501953125,0.0,40.86,-24.42,-4.74,-97.67082,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.789602,120.9945426,9.86400032043457,260.1114501953125,0.0,20.58,-38.94,0.9,-152.24681,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.789602,120.9945426,9.86400032043457,260.1114501953125,0.0,13.38,-38.52,-12.12,-159.8829,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.789602,120.9945426,9.86400032043457,260.1114501953125,0.0,33.899998,-30.9,4.7999997,-146.68306,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.789602,120.9945426,9.86400032043457,260.1114501953125,0.0,41.579998,-23.16,-2.22,-115.87613,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.789602,120.9945426,9.86400032043457,260.1114501953125,0.0,28.98,-37.38,-8.16,-153.27106,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.789602,120.9945426,9.86400032043457,260.1114501953125,0.0,30.84,-32.16,-8.46,-135.83284,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895933,120.9945197,9.951000213623047,252.32154846191406,0.0,43.739998,-17.76,-4.14,-154.4293,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895933,120.9945197,9.951000213623047,252.32154846191406,0.0,43.8,-21.9,3.8999999,-121.28173,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895933,120.9945197,9.951000213623047,252.32154846191406,0.0,33.3,-30.119999,-5.46,-131.38567,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895888,120.9945072,9.986000061035156,251.38168334960938,0.0,43.86,-19.02,-2.1,-126.49647,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895888,120.9945072,9.986000061035156,251.38168334960938,0.0,46.02,-11.759999,-5.22,-176.13387,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895878,120.9944954,9.961000442504883,255.68788146972656,0.0,35.52,-28.5,-1.92,-127.36068,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895878,120.9944954,9.961000442504883,255.68788146972656,0.0,32.82,-30.179998,-11.759999,-132.34557,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895832,120.9944828,9.982999801635742,255.15757751464844,0.0,41.399998,-24.9,-3.54,-167.47131,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895832,120.9944828,9.982999801635742,255.15757751464844,0.0,42.36,-20.34,-11.58,-136.26685,0,-87,0,0,0,0,-86,0,0,0,0,0,0,0,-74,0,17,0,1
24.7895832,120.9944828,9.982999801635742,255.15757751464844,0.0,30.48,-30.359999,-13.62,-138.6704,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.7895793,120.9944731,9.968999862670898,254.6180419921875,0.0,32.52,-33.719997,-5.3399997,-132.51978,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.7895793,120.9944731,9.968999862670898,254.6180419921875,0.0,41.16,-23.939999,10.74,-166.12106,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.7895793,120.9944731,9.968999862670898,254.6180419921875,0.0,41.46,-24.3,15.24,-120.23802,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.7895793,120.9944731,9.968999862670898,254.6180419921875,0.0,29.58,-35.46,7.74,-166.26222,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.7895793,120.9944731,9.968999862670898,254.6180419921875,0.0,30.24,-31.019999,17.76,-134.88063,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.789573,120.9944619,9.944999694824219,252.74998474121094,0.0,38.46,-21.119999,20.82,134.74054,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.789565,120.9944484,10.062000274658203,250.52523803710938,0.0,33.78,-31.56,13.62,-117.8431,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.789565,120.9944484,10.062000274658203,250.52523803710938,0.0,27.359999,-37.44,4.3199997,-139.5296,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.789565,120.9944484,10.062000274658203,250.52523803710938,0.0,36.6,-31.019999,8.4,-114.021645,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.789565,120.9944484,10.062000274658203,250.52523803710938,0.0,44.34,-22.08,9.96,-169.65436,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.7895542,120.9944346,10.234000205993652,247.0687713623047,0.0,34.32,-34.14,4.02,-133.58894,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.7895542,120.9944346,10.234000205993652,247.0687713623047,0.0,25.619999,-40.02,7.3199997,-143.33243,0,-87,0,-74,0,0,0,0,0,0,0,0,0,0,-87,0,17,0,1
24.7895448,120.9944235,10.220000267028809,244.65988159179688,0.0,36.48,-30.359999,18.96,170.27356,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895448,120.9944235,10.220000267028809,244.65988159179688,0.0,35.04,-28.68,18.96,-121.6532,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895448,120.9944235,10.220000267028809,244.65988159179688,0.0,23.4,-38.1,9.78,-168.70811,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895365,120.9944135,10.189000129699707,243.1448516845703,0.0,30.599998,-32.16,15.9,-133.77403,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895365,120.9944135,10.189000129699707,243.1448516845703,0.0,41.64,-22.5,15.78,144.87749,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895274,120.9944026,10.156000137329102,241.26463317871094,0.0,31.56,-34.8,9.42,-134.36246,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895274,120.9944026,10.156000137329102,241.26463317871094,0.0,21.119999,-41.1,8.82,-154.77982,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895274,120.9944026,10.156000137329102,241.26463317871094,0.0,31.08,-31.5,19.859999,-160.44379,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895274,120.9944026,10.156000137329102,241.26463317871094,0.0,36.96,-28.38,13.5,-122.7252,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.789516,120.9943918,10.142999649047852,238.2268524169922,0.0,24.779999,-38.28,7.62,-169.3982,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895072,120.9943807,10.175999641418457,237.335693359375,0.0,24.0,-36.6,12.84,-141.15787,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895072,120.9943807,10.175999641418457,237.335693359375,0.0,35.579998,-23.4,24.539999,159.88791,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895072,120.9943807,10.175999641418457,237.335693359375,0.0,28.26,-32.219997,18.48,-128.52318,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7895072,120.9943807,10.175999641418457,237.335693359375,0.0,18.24,-39.239998,6.7799997,-166.02367,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.789496,120.9943701,10.194999694824219,235.31735229492188,0.0,27.84,-30.359999,23.46,-143.43193,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.789496,120.9943701,10.194999694824219,235.31735229492188,0.0,34.68,-26.46,21.18,-140.19643,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7894872,120.9943581,10.239999771118164,234.7432403564453,0.0,20.82,-38.7,4.56,-163.91241,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7894872,120.9943581,10.239999771118164,234.7432403564453,0.0,19.14,-38.82,6.48,-148.64696,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7894872,120.9943581,10.239999771118164,234.7432403564453,0.0,34.68,-28.74,18.24,-170.39578,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-71,17,0,1
24.7894748,120.9943453,10.184000015258789,232.85426330566406,0.0,31.019999,-32.88,9.9,-124.61223,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894748,120.9943453,10.184000015258789,232.85426330566406,0.0,16.38,-41.52,-0.84,-160.06274,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894748,120.9943453,10.184000015258789,232.85426330566406,0.0,29.88,-36.12,-1.0799999,-141.46144,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894748,120.9943453,10.184000015258789,232.85426330566406,0.0,35.76,-32.88,-4.62,-143.68076,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894629,120.9943336,10.107000350952148,231.3275146484375,0.0,21.48,-40.379997,-10.38,-148.20613,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894629,120.9943336,10.107000350952148,231.3275146484375,0.0,17.1,-41.1,-10.559999,-155.23898,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894629,120.9943336,10.107000350952148,231.3275146484375,0.0,33.12,-34.02,-7.74,-157.94923,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894629,120.9943336,10.107000350952148,231.3275146484375,0.0,32.46,-34.62,-6.48,-148.37859,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894629,120.9943336,10.107000350952148,231.3275146484375,0.0,17.88,-39.78,-7.74,-152.9314,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894506,120.9943222,10.12600040435791,230.19692993164062,0.0,23.279999,-39.12,5.4,-149.57361,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894506,120.9943222,10.12600040435791,230.19692993164062,0.0,33.84,-31.56,11.58,158.24792,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894506,120.9943222,10.12600040435791,230.19692993164062,0.0,28.38,-35.7,9.3,-131.46518,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894506,120.9943222,10.12600040435791,230.19692993164062,0.0,19.8,-40.379997,-5.8799996,-151.02007,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894506,120.9943222,10.12600040435791,230.19692993164062,0.0,28.32,-33.96,15.66,-162.3637,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894302,120.9943023,10.105999946594238,228.56301879882812,0.0,37.68,-29.46,1.56,-146.88675,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894169,120.9942936,10.083000183105469,226.72874450683594,0.0,23.22,-39.84,-5.04,-132.91026,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894169,120.9942936,10.083000183105469,226.72874450683594,0.0,19.02,-41.46,-0.29999998,-152.33807,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894169,120.9942936,10.083000183105469,226.72874450683594,0.0,26.699999,-38.879997,6.3599997,-156.40813,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894169,120.9942936,10.083000183105469,226.72874450683594,0.0,29.34,-37.739998,5.16,-153.35487,0,0,0,0,-78,-67,0,0,0,0,0,0,0,0,0,-72,17,0,1
24.7894062,120.9942871,9.987000465393066,224.98403930664062,0.0,27.24,-37.559998,-9.179999,-137.81256,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7894062,120.9942871,9.987000465393066,224.98403930664062,0.0,27.18,-37.14,11.16,-154.52017,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7894062,120.9942871,9.987000465393066,224.98403930664062,0.0,24.72,-39.239998,-0.53999996,164.13422,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893912,120.99428,9.968000411987305,222.8929901123047,0.0,9.9,-37.38,-19.38,-166.39178,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893912,120.99428,9.968000411987305,222.8929901123047,0.0,5.4,-35.34,-23.16,-179.2205,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893774,120.9942745,9.892000198364258,220.6338348388672,0.0,7.56,-41.28,-9.84,166.67935,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893774,120.9942745,9.892000198364258,220.6338348388672,0.0,12.12,-40.32,-11.16,177.06323,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893774,120.9942745,9.892000198364258,220.6338348388672,0.0,4.14,-37.26,-21.3,-144.13716,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893774,120.9942745,9.892000198364258,220.6338348388672,0.0,11.759999,-43.379997,-7.02,-171.34904,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893774,120.9942745,9.892000198364258,220.6338348388672,0.0,25.38,-36.899998,16.44,-164.0751,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893462,120.9942667,9.892999649047852,215.2262420654297,0.0,17.88,-41.04,-3.72,-158.7545,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893462,120.9942667,9.892999649047852,215.2262420654297,0.0,8.04,-39.42,-15.54,-153.92908,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893462,120.9942667,9.892999649047852,215.2262420654297,0.0,12.42,-41.82,12.48,-159.22232,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893462,120.9942667,9.892999649047852,215.2262420654297,0.0,22.92,-37.32,17.88,-155.6262,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893286,120.9942635,9.82800006866455,212.97889709472656,0.0,12.48,-44.64,-0.06,-138.53033,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893286,120.9942635,9.82800006866455,212.97889709472656,0.0,6.06,-44.76,-3.9599998,-175.48825,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893286,120.9942635,9.82800006866455,212.97889709472656,0.0,11.28,-40.62,18.84,-168.83987,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893286,120.9942635,9.82800006866455,212.97889709472656,0.0,18.0,-43.379997,7.62,-155.93542,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
24.7893119,120.9942615,9.777999877929688,210.80728149414062,0.0,-1.4399999,-41.219997,-14.58,-157.00204,0,0,0,0,0,-72,0,0,0,0,-71,0,0,0,0,-72,17,0,1
